strain	clade
a/americangreen_wingedteal/wisconsin/11os3431/2011|h5n2|CY166637|northern_hemisphere|north_america|usa|americangreen_wingedteal|green-winged_teal|anseriforme|avian|2011-10-16|2011-10-16	Am_nonGsGD
a/chicken/tc/a504/2015|h5n2|KR137670|northern_hemisphere|china|taiwan|chicken|chicken|galliforme|avian|2015-01-23|2015-01-23	Am_nonGsGD
a/mallard/pennsylvania/454069_12/2006|h5n4|GU052845|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/mallard/maryland/791/2002|h5n2|EF607866|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2002-XX-XX|2002	Am_nonGsGD
a/chicken/florida/27716_2/1986|h5n2|GU052779|northern_hemisphere|north_america|usa|chicken|chicken|galliforme|avian|1986-XX-XX|1986	Am_nonGsGD
a/chicken/hidalgo/1336_06/2006|h5n2|KM368291|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2006-04-XX|2006-04	Am_nonGsGD
a/mallard/maryland/302/2001|h5n2|EF607863|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2001-XX-XX|2001	Am_nonGsGD
a/duck/bc/8038/2006|h5n2|KC790093|northern_hemisphere|north_america|canada|duck|duck|anseriforme|avian|2006-12-16|2006-12-16	Am_nonGsGD
a/chicken/hidalgo/28159_232/1994|h5n2|CY006040|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|1994-XX-XX|1994	Am_nonGsGD
a/chukkar/mn/14951_7/1998|h5n2|AY296064|northern_hemisphere|north_america|usa|chukkar|chukar|galliforme|avian|1998-XX-XX|1998	Am_nonGsGD
a/mallard/california/39/2005|h5n9|CY056268|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2005-08-20|2005-08-20	Am_nonGsGD
a/duck/ny/185502/2002|h5n2|AY296080|northern_hemisphere|north_america|usa|duck|duck|anseriforme|avian|2002-XX-XX|2002	Am_nonGsGD
a/mallard/california/1433/2013|h5n5|CY177313|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2013-07-24|2013-07-24	Am_nonGsGD
a/mallard/california/2531p/2011|h5n1|CY133949|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-08-12|2011-08-12	Am_nonGsGD
a/mallard/california/1376/2013|h5n5|CY177207|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2013-07-22|2013-07-22	Am_nonGsGD
a/mallard/mississippi/469988_2/2006|h5n2|GU050090|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/mallard/minnesota/464334/2006|h5n2|GQ923213|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/mallard/ohio/11os1961/2011|h5n2|CY132565|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-07-28|2011-07-28	Am_nonGsGD
a/duck/newyork/489761/2007|h5n2|GQ117241|northern_hemisphere|north_america|usa|duck|duck|anseriforme|avian|2007-XX-XX|2007	Am_nonGsGD
a/ruddyturnstone/de/85/2003|h5n2|GU186446|northern_hemisphere|north_america|usa|ruddyturnstone|ruddy_turnstone|neoave|avian|2003-XX-XX|2003	Am_nonGsGD
a/chicken/taiwan/7350/2013|h5n2|KJ162668|northern_hemisphere|china|taiwan|chicken|chicken|galliforme|avian|2013-03-22|2013-03-22	Am_nonGsGD
a/mallard/arkansas/473507_13/2006|h5n2|GU050113|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/mallard/pa/454069_9/2006|h5n1|GU186531|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/shorebird/delaware/472/2007|h5n1|CY043928|northern_hemisphere|north_america|usa|shorebird|shorebird|neoave|avian|2007-05-24|2007-05-24	Am_nonGsGD
a/duck/newyork/484057/2007|h5n2|GQ117225|northern_hemisphere|north_america|usa|duck|duck|anseriforme|avian|2007-XX-XX|2007	Am_nonGsGD
a/mallard/california/5222/2009|h5n2|CY094589|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2009-07-27|2009-07-27	Am_nonGsGD
a/americanblackduck/illinois/08os2688/2008|h5n2|CY079452|northern_hemisphere|north_america|usa|americanblackduck|American_black_duck|anseriforme|avian|2008-10-26|2008-10-26	Am_nonGsGD
a/mallard/california/1500p/2013|h5n6|CY177425|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2013-07-30|2013-07-30	Am_nonGsGD
a/mallard/maryland/11os1720/2011|h5n2|CY203389|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-08-11|2011-08-11	Am_nonGsGD
a/chicken/veracruz/1433_12/2006|h5n2|KM455953|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/mallard/oregon/461067_2/2006|h5n2|GQ923157|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/turkey/minnesota/40550/1987|h5n2|EU743071|northern_hemisphere|north_america|usa|turkey|turkey|galliforme|avian|1987-XX-XX|1987	Am_nonGsGD
a/environment/california/7334/2008|h5n3|CY094037|northern_hemisphere|north_america|usa|environment|environment|environment|environment|2008-08-18|2008-08-18	Am_nonGsGD
a/environment/newyork/481173/2007|h5n2|GQ117209|northern_hemisphere|north_america|usa|environment|environment|environment|environment|2007-XX-XX|2007	Am_nonGsGD
a/glaucous_wingedgull/southcentralalaska/16as00020/2016|h5n2|CY213518|northern_hemisphere|north_america|usa|glaucous_wingedgull|glaucous_wingedgull|other|avian|2016-03-03|2016-03-03	Am_nonGsGD
a/woodduck/ohio/623/2004|h5n1|CY053325|northern_hemisphere|north_america|usa|woodduck|Wood_duck|anseriforme|avian|2004-XX-XX|2004	Am_nonGsGD
a/mallard/maryland/897/2004|h5n2|FJ686738|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2004-XX-XX|2004	Am_nonGsGD
a/blue_wingedteal/guatemala/cip049_13/2010|h5n4|CY096680|tropical|north_america|guatemala|blue_wingedteal|blue_wingedteal|other|avian|2010-01-31|2010-01-31	Am_nonGsGD
a/ruddyturnstone/newjersey/828212/2001|h5n2|CY144244|northern_hemisphere|north_america|usa|ruddyturnstone|ruddy_turnstone|neoave|avian|2001-XX-XX|2001	Am_nonGsGD
a/chicken/mexico/28159_541/1995|h5n2|GU052690|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|1995-XX-XX|1995	Am_nonGsGD
a/mallard/california/1412/2013|mixedh5|CY177288|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2013-07-23|2013-07-23	Am_nonGsGD
a/chicken/newyork/439235/2006|h5n2|GQ117129|northern_hemisphere|north_america|usa|chicken|chicken|galliforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/shorebird/de/1346/2001|h5n7|EF607889|northern_hemisphere|north_america|usa|shorebird|shorebird|neoave|avian|2001-XX-XX|2001	Am_nonGsGD
a/turkey/minnesota/3397_3/1992|h5n2|EU182309|northern_hemisphere|north_america|usa|turkey|turkey|galliforme|avian|1992-XX-XX|1992	Am_nonGsGD
a/chicken/ibaraki/4/2005|h5n2|AB275422|northern_hemisphere|japan_korea|japan|chicken|chicken|galliforme|avian|2005-XX-XX|2005	Am_nonGsGD
a/mallard/michigan/466547_5/2006|h5n2|GQ923245|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/black_belliedwhistling_duck/colombia/1/2011|h5n2|KC703334|tropical|south_america|colombia|black_belliedwhistling_duck|black_belliedwhistling_duck|other|avian|2011-04-13|2011-04-13	Am_nonGsGD
a/mallard/california/942v/2013|h5n5|CY177109|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2013-08-01|2013-08-01	Am_nonGsGD
a/environment/newyork/466788/2006|h5n2|GQ117177|northern_hemisphere|north_america|usa|environment|environment|environment|environment|2006-XX-XX|2006	Am_nonGsGD
a/mallard/california/8834/2008|h5n9|CY094181|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2008-10-19|2008-10-19	Am_nonGsGD
a/chicken/guatemala/194573/2002|h5n2|GU186557|tropical|north_america|guatemala|chicken|chicken|galliforme|avian|2002-XX-XX|2002	Am_nonGsGD
a/mallard/md/185/2003|h5n2|EF607860|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2003-XX-XX|2003	Am_nonGsGD
a/environment/newyork/484056/2007|h5n2|GQ117217|northern_hemisphere|north_america|usa|environment|environment|environment|environment|2007-XX-XX|2007	Am_nonGsGD
a/chicken/guatemala/45511_5/2000|h5n2|GU052795|tropical|north_america|guatemala|chicken|chicken|galliforme|avian|2000-XX-XX|2000	Am_nonGsGD
a/chicken/durango/7035_05/2005|h5n2|KM368284|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2005-10-XX|2005-10	Am_nonGsGD
a/environment/newyork/11653_1/2005|h5n2|CY036751|northern_hemisphere|north_america|usa|environment|environment|environment|environment|2005-02-02|2005-02-02	Am_nonGsGD
a/mallard/missouri/10mo084/2010|h5n9|CY133785|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2010-11-16|2010-11-16	Am_nonGsGD
a/chicken/ibaraki/10/2005|h5n2|AB275427|northern_hemisphere|japan_korea|japan|chicken|chicken|galliforme|avian|2005-XX-XX|2005	Am_nonGsGD
a/duck/shizuoka/40/2002|h5n3|AB558458|northern_hemisphere|japan_korea|japan|duck|duck|anseriforme|avian|2002-XX-XX|2002	Am_nonGsGD
a/tundraswan/alaska/462958/2006|h5n2|GQ923165|northern_hemisphere|north_america|usa|tundraswan|tundra_swan|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/mallard/ohio/14os0438/2014|mixedh5|CY204264|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2014-08-26|2014-08-26	Am_nonGsGD
a/mallard/ohio/11os2229/2011|h5n2|CY132453|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-08-19|2011-08-19	Am_nonGsGD
a/duck/michigan/463796_7/2006|h5n2|GU050008|northern_hemisphere|north_america|usa|duck|duck|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/avian/ny/31588_3/2000|h5n2|AY296070|northern_hemisphere|north_america|usa|avian|bird|other|avian|2000-XX-XX|2000	Am_nonGsGD
a/mallard/bc/373/2005|h5n2|DQ826532|northern_hemisphere|north_america|canada|mallard|mallard|anseriforme|avian|2005-XX-XX|2005	Am_nonGsGD
a/chicken/puebla/28159_474/1995|h5n2|GU052675|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|1995-XX-XX|1995	Am_nonGsGD
a/chicken/queretaro/0092_06/2006|h5n2|KM368294|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2006-01-XX|2006-01	Am_nonGsGD
a/chukkar/ny/51375/00|h5n2|AY296073|northern_hemisphere|north_america|usa|chukkar|chukar|galliforme|avian|2000-XX-XX|2000	Am_nonGsGD
a/mallard/ohio/11os2216/2011|h5n1|CY132445|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-08-19|2011-08-19	Am_nonGsGD
a/mallard/illinois/12os5080/2012|h5n1|CY186667|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2012-10-20|2012-10-20	Am_nonGsGD
a/mallard/maryland/11os1740/2011|h5n2|CY203461|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-08-11|2011-08-11	Am_nonGsGD
a/mallard/ohio/12os2218/2012|h5n1|CY187005|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2012-11-16|2012-11-16	Am_nonGsGD
a/environment/maryland/2318/2006|mixedh5|CY081348|northern_hemisphere|north_america|usa|environment|environment|environment|environment|2006-XX-XX|2006	Am_nonGsGD
a/tundraswan/alaska/450959/2006|h5n2|GQ923461|northern_hemisphere|north_america|usa|tundraswan|tundra_swan|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/blue_wingedteal/newbrunswick/00288/2010|h5n2|CY138312|northern_hemisphere|north_america|canada|blue_wingedteal|blue_wingedteal|other|avian|2010-09-14|2010-09-14	Am_nonGsGD
a/mallard/kentucky/472048_2/2006|h5n2|GQ923309|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/chicken/queretaro/1939_05/2005|h5n2|KM368274|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2005-03-XX|2005-03	Am_nonGsGD
a/chicken/coahuila/ia05/2009|h5n2|KM657867|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2009-05-XX|2009-05	Am_nonGsGD
a/ruddyturnstone/newjersey/ai07_699/2007|h5n1|CY144747|northern_hemisphere|north_america|usa|ruddyturnstone|ruddy_turnstone|neoave|avian|2007-08-10|2007-08-10	Am_nonGsGD
a/chicken/taiwan/1711/2013|h5n2|KJ162652|northern_hemisphere|china|taiwan|chicken|chicken|galliforme|avian|2013-01-29|2013-01-29	Am_nonGsGD
a/mallard/california/5276/2009|h5n2|CY094613|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2009-07-29|2009-07-29	Am_nonGsGD
a/chicken/taiwan/a703_1/2008|h5n2|AB507264|northern_hemisphere|china|taiwan|chicken|chicken|galliforme|avian|2008-XX-XX|2008	Am_nonGsGD
a/parrot/ca/6032/04|h5n2|DQ256383|northern_hemisphere|north_america|usa|parrot|parrot|neoave|avian|2004-XX-XX|2004	Am_nonGsGD
a/canadagoose/wyoming/473197_10/2006|h5n2|GQ923317|northern_hemisphere|north_america|usa|canadagoose|canada_goose|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/mallard/california/2536v/2011|h5n1|CY134005|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-08-12|2011-08-12	Am_nonGsGD
a/northernshoveler/mississippi/469987_3/2006|h5n2|GU050082|northern_hemisphere|north_america|usa|northernshoveler|northern_shoveler|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/chicken/durango/1433_2/2005|h5n2|KM455950|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2005-XX-XX|2005	Am_nonGsGD
a/northernpintail/illinois/464067_4/2006|h5n9|GU051980|northern_hemisphere|north_america|usa|northernpintail|Northern_pintail|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/duck/newyork/440409/2006|h5n2|GU049880|northern_hemisphere|north_america|usa|duck|duck|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/unknown/ny/9899_6/01|h5n2|AY296075|northern_hemisphere|north_america|usa|unknown|unknown|unknown|unknown|2001-XX-XX|2001	Am_nonGsGD
a/shorebird/de/75/2004|h5n7|CY005969|northern_hemisphere|north_america|usa|shorebird|shorebird|neoave|avian|2004-05-17|2004-05-17	Am_nonGsGD
a/chicken/mexico/1433_13/2006|h5n2|KM455937|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/mallard/washington/44242_264/2006|h5n2|EF607883|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/chicken/durango/2238_06/2006|h5n2|KM368306|northern_hemisphere|north_america|mexico|chicken|chicken|galliforme|avian|2006-03-XX|2006-03	Am_nonGsGD
a/waterfowl/colorado/476466/2007|h5n2|GQ923365|northern_hemisphere|north_america|usa|waterfowl|waterfowl|anseriforme|avian|2007-XX-XX|2007	Am_nonGsGD
a/waterfowl/colorado/443593/2006|h5n2|GQ923517|northern_hemisphere|north_america|usa|waterfowl|waterfowl|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/environment/maryland/1170/2006|h5n1|JF758734|northern_hemisphere|north_america|usa|environment|environment|environment|environment|2006-08-02|2006-08-02	Am_nonGsGD
a/mallard/california/1395/2013|h5n5|CY177231|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2013-07-23|2013-07-23	Am_nonGsGD
a/ruddyturnstone/newjersey/828227/2001|h5n8|CY144236|northern_hemisphere|north_america|usa|ruddyturnstone|ruddy_turnstone|neoave|avian|2001-XX-XX|2001	Am_nonGsGD
a/chicken/texas/167280_4/2002|h5n3|CY034683|northern_hemisphere|north_america|usa|chicken|chicken|galliforme|avian|2002-XX-XX|2002	Am_nonGsGD
a/mallard/maryland/11os3603/2011|h5n2|CY190987|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2011-10-15|2011-10-15	Am_nonGsGD
a/mallard/on/499/2005|h5n1|EF491876|northern_hemisphere|north_america|canada|mallard|mallard|anseriforme|avian|2005-XX-XX|2005	Am_nonGsGD
a/mallard/ohio/468158/2006|h5n2|GQ923269|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/sandpiper/southcentralalaska/16mb01708/2016|mixedh5|CY213592|northern_hemisphere|north_america|usa|sandpiper|sandpiper|neoave|avian|2016-05-14|2016-05-14	Am_nonGsGD
a/emu/tx/39924/1993|h5n2|EU743035|northern_hemisphere|north_america|usa|emu|emu|other|avian|1993-XX-XX|1993	Am_nonGsGD
a/muteswan/michigan/451072/2006|h5n1|CY034679|northern_hemisphere|north_america|usa|muteswan|mute_swan|anseriforme|avian|2006-XX-XX|2006	Am_nonGsGD
a/mallard/california/1435/2013|h5n5|CY177329|northern_hemisphere|north_america|usa|mallard|mallard|anseriforme|avian|2013-07-24|2013-07-24	Am_nonGsGD
a/yellow_headedamazon/california/500658/2007|h5n2|GU050159|northern_hemisphere|north_america|usa|yellow_headedamazon|yellow_headedamazon|other|avian|2007-XX-XX|2007	Am_nonGsGD
a/env/california/7255/2008|h5n3|CY039644|northern_hemisphere|north_america|usa|env|environment|environment|environment|2008-08-14|2008-08-14	Am_nonGsGD
a/mallard/pt/28003/2007|h5n3|HM849026|northern_hemisphere|europe|portugal|mallard|mallard|anseriforme|avian|2007-09-07|2007-09-07	EA_nonGsGD
a/ostrich/southafrica/n227/2004|h5n2|FJ519983|southern_hemisphere|africa|south_africa|ostrich|ostrich|neoave|avian|2004-08-XX|2004-08	EA_nonGsGD
a/mallard/france/06964/2006|h5n3|CY046158|northern_hemisphere|europe|france|mallard|mallard|anseriforme|avian|2006-10-24|2006-10-24	EA_nonGsGD
a/duck/france/080032/2008|h5n2|CY046174|northern_hemisphere|europe|france|duck|duck|anseriforme|avian|2008-01-XX|2008-01	EA_nonGsGD
a/duck/mongolia/256/2014|h5n2|LC011483|northern_hemisphere|west_asia|mongolia|duck|duck|anseriforme|avian|2014-08-31|2014-08-31	EA_nonGsGD
a/muteswan/aktau/1460/2006|h5n1|FJ434373|northern_hemisphere|west_asia|kazakhstan|muteswan|mute_swan|anseriforme|avian|2006-XX-XX|2006	EA_nonGsGD
a/duck/mongolia/194/2011|h5n3|AB677936|northern_hemisphere|west_asia|mongolia|duck|duck|anseriforme|avian|2011-08-XX|2011-08	EA_nonGsGD
a/duckbroiler/malaysia/f189/07/04|h5n2|DQ122147|tropical|southeast_asia|malaysia|duckbroiler|duck|anseriforme|avian|2004-XX-XX|2004	EA_nonGsGD
a/aquaticbird/korea/w113/2006|h5n2|GU361198|northern_hemisphere|japan_korea|south_korea|aquaticbird||other|avian|2006-11-XX|2006-11	EA_nonGsGD
a/duck/taiwan/762/2013|h5n2|KJ162732|northern_hemisphere|china|taiwan|duck|duck|anseriforme|avian|2013-01-10|2013-01-10	EA_nonGsGD
a/aquaticbird/korea/w347/2008|h5n2|GU361230|northern_hemisphere|japan_korea|south_korea|aquaticbird||other|avian|2008-11-XX|2008-11	EA_nonGsGD
a/poultry/italy/367/1997|h5n2|CY022077|northern_hemisphere|europe|italy|poultry|poultry|other|avian|1997-XX-XX|1997	EA_nonGsGD
a/duck/mongolia/54/2001|h5n2|AB241614|northern_hemisphere|west_asia|mongolia|duck|duck|anseriforme|avian|2001-XX-XX|2001	EA_nonGsGD
a/duck/taiwan/dv1242/2009|h5n2|KC784974|northern_hemisphere|china|taiwan|duck|duck|anseriforme|avian|2009-01-09|2009-01-09	EA_nonGsGD
a/duck/italy/775/2004|h5n3|CY024746|northern_hemisphere|europe|italy|duck|duck|anseriforme|avian|2004-XX-XX|2004	EA_nonGsGD
a/duck/france/05054a/2005|h5n3|AJ971298|northern_hemisphere|europe|france|duck|duck|anseriforme|avian|2005-XX-XX|2005	EA_nonGsGD
a/turkey/italy/1258/2005|h5n2|CY021525|northern_hemisphere|europe|italy|turkey|turkey|galliforme|avian|2005-XX-XX|2005	EA_nonGsGD
a/mallard/finland/13748/2007|h5n2|KF183616|northern_hemisphere|europe|finland|mallard|mallard|anseriforme|avian|2007-XX-XX|2007	EA_nonGsGD
a/avian/italy/1485/1997|h5n1|GU052473|northern_hemisphere|europe|italy|avian|bird|other|avian|1997-XX-XX|1997	EA_nonGsGD
a/mallard/czechrepublic/14602_37k/2011|h5n2|JQ737221|northern_hemisphere|europe|czech_republic|mallard|mallard|anseriforme|avian|2011-09-21|2011-09-21	EA_nonGsGD
a/mallard/sweden/37/02|h5n9|AY995890|northern_hemisphere|europe|sweden|mallard|mallard|anseriforme|avian|2002-XX-XX|2002	EA_nonGsGD
a/northernpintail/akita/1355/2007|h5n2|AB516416|northern_hemisphere|japan_korea|japan|northernpintail|Northern_pintail|anseriforme|avian|2007-XX-XX|2007	EA_nonGsGD
a/spur_wingedgoose/nigeria/5388_5/2007|h5n2|EU544242|tropical|africa|nigeria|spur_wingedgoose|spur_wingedgoose|other|avian|2007-02-17|2007-02-17	EA_nonGsGD
a/ostrich/southafrica/325863/2015|h5n2|KY765302|southern_hemisphere|africa|south_africa|ostrich|ostrich|neoave|avian|2015-07-01|2015-07-01	EA_nonGsGD
a/mallard/czechrepublic/15008_11k/2009|h5n3|JQ737229|northern_hemisphere|europe|czech_republic|mallard|mallard|anseriforme|avian|2009-09-09|2009-09-09	EA_nonGsGD
a/duck/japan/11og1032/2011|h5n2|KR265544|northern_hemisphere|japan_korea|japan|duck|duck|anseriforme|avian|2011-10-14|2011-10-14	EA_nonGsGD
